# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 596         Eemnes      
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  596,20040301,    0,  998
  596,20040302,    0,  998
  596,20040303,    0,    0
  596,20040304,    0,    0
  596,20040305,    0,    0
  596,20040306,   18,    0
  596,20040307,    4,    0
  596,20040308,    0,    0
  596,20040309,    0,    0
  596,20040310,    0,    0
  596,20040311,    0,    0
  596,20040312,    0,    0
  596,20040313,   26,    0
  596,20040314,    0,    0
  596,20040315,    2,    0
  596,20040316,    0,    0
  596,20040317,    0,    0
  596,20040318,    0,    0
  596,20040319,   30,    0
  596,20040320,  155,    0
  596,20040321,   52,    0
  596,20040322,   76,    0
  596,20040323,    7,    0
  596,20040324,    1,    0
  596,20040325,    0,    0
  596,20040326,    0,    0
  596,20040327,    2,    0
  596,20040328,    0,    0
  596,20040329,    0,    0
  596,20040330,    0,    0
  596,20040331,    0,    0
  596,20040401,    0,    0
  596,20040402,    0,    0
  596,20040403,    4,    0
  596,20040404,   45,    0
  596,20040405,   33,    0
  596,20040406,   92,    0
  596,20040407,   42,    0
  596,20040408,   80,    0
  596,20040409,   50,    0
  596,20040410,   12,    0
  596,20040411,   14,    0
  596,20040412,    0,    0
  596,20040413,   11,    0
  596,20040414,    0,    0
  596,20040415,    0,    0
  596,20040416,    0,    0
  596,20040417,    0,    0
  596,20040418,    1,    0
  596,20040419,    9,    0
  596,20040420,   14,    0
  596,20040421,    0,    0
  596,20040422,   17,    0
  596,20040423,    0,    0
  596,20040424,    0,    0
  596,20040425,    0,    0
  596,20040426,    0,    0
  596,20040427,    0,    0
  596,20040428,    0,    0
  596,20040429,  100,    0
  596,20040430,    0,    0
  596,20040501,    0,    0
  596,20040502,    0,    0
  596,20040503,    0,    0
  596,20040504,    3,    0
  596,20040505,   19,    0
  596,20040506,    0,    0
  596,20040507,   49,    0
  596,20040508,   99,    0
  596,20040509,    0,    0
  596,20040510,    2,    0
  596,20040511,    0,    0
  596,20040512,    0,    0
  596,20040513,    0,    0
  596,20040514,    0,    0
  596,20040515,    0,    0
  596,20040516,    0,    0
  596,20040517,    0,    0
  596,20040518,    0,    0
  596,20040519,    0,    0
  596,20040520,    0,    0
  596,20040521,    0,    0
  596,20040522,   35,    0
  596,20040523,   10,    0
  596,20040524,    0,    0
  596,20040525,    0,    0
  596,20040526,    0,    0
  596,20040527,    0,    0
  596,20040528,    1,    0
  596,20040529,    0,    0
  596,20040530,    0,    0
  596,20040531,  184,    0
  596,20040601,    1,    0
  596,20040602,    0,    0
  596,20040603,  153,    0
  596,20040604,   62,    0
  596,20040605,    7,    0
  596,20040606,    0,    0
  596,20040607,    0,    0
  596,20040608,    0,    0
  596,20040609,    0,    0
  596,20040610,    0,    0
  596,20040611,    8,    0
  596,20040612,   76,    0
  596,20040613,   26,    0
  596,20040614,    0,    0
  596,20040615,    0,    0
  596,20040616,    0,    0
  596,20040617,    0,    0
  596,20040618,    3,    0
  596,20040619,    4,    0
  596,20040620,   83,    0
  596,20040621,    2,    0
  596,20040622,   57,    0
  596,20040623,   81,    0
  596,20040624,  360,    0
  596,20040625,   22,    0
  596,20040626,   11,    0
  596,20040627,   21,    0
  596,20040628,    2,    0
  596,20040629,    0,    0
  596,20040630,    0,    0
  596,20040701,   46,    0
  596,20040702,    5,    0
  596,20040703,  260,    0
  596,20040704,   88,    0
  596,20040705,   12,    0
  596,20040706,    0,    0
  596,20040707,    0,    0
  596,20040708,   44,    0
  596,20040709,  150,    0
  596,20040710,   77,    0
  596,20040711,   20,    0
  596,20040712,   84,    0
  596,20040713,   12,    0
  596,20040714,   10,    0
  596,20040715,   23,    0
  596,20040716,    2,    0
  596,20040717,    6,    0
  596,20040718,  138,    0
  596,20040719,   39,    0
  596,20040720,    0,    0
  596,20040721,   38,    0
  596,20040722,  120,    0
  596,20040723,   32,    0
  596,20040724,    0,    0
  596,20040725,    0,    0
  596,20040726,   43,    0
  596,20040727,    0,    0
  596,20040728,    0,    0
  596,20040729,    0,    0
  596,20040730,    0,    0
  596,20040731,    0,    0
  596,20040801,    0,    0
  596,20040802,    0,    0
  596,20040803,    0,    0
  596,20040804,    0,    0
  596,20040805,    0,    0
  596,20040806,    0,    0
  596,20040807,    0,    0
  596,20040808,    0,    0
  596,20040809,    0,    0
  596,20040810,    0,    0
  596,20040811,  132,    0
  596,20040812,    0,    0
  596,20040813,  104,    0
  596,20040814,  317,    0
  596,20040815,    0,    0
  596,20040816,  273,    0
  596,20040817,   12,    0
  596,20040818,    0,    0
  596,20040819,    1,    0
  596,20040820,   98,    0
  596,20040821,   23,    0
  596,20040822,    3,    0
  596,20040823,    1,    0
  596,20040824,   26,    0
  596,20040825,  233,    0
  596,20040826,  185,    0
  596,20040827,   19,    0
  596,20040828,  138,    0
  596,20040829,    0,    0
  596,20040830,   52,    0
  596,20040831,   62,    0
  596,20040901,    3,    0
  596,20040902,    0,    0
  596,20040903,    0,    0
  596,20040904,    0,    0
  596,20040905,    0,    0
  596,20040906,    0,    0
  596,20040907,    0,    0
  596,20040908,    0,    0
  596,20040909,    0,    0
  596,20040910,    0,    0
  596,20040911,    3,    0
  596,20040912,    2,    0
  596,20040913,    6,    0
  596,20040914,   53,    0
  596,20040915,   26,    0
  596,20040916,   17,    0
  596,20040917,    1,    0
  596,20040918,    0,    0
  596,20040919,    6,    0
  596,20040920,    0,    0
  596,20040921,   60,    0
  596,20040922,  112,    0
  596,20040923,   55,    0
  596,20040924,   31,    0
  596,20040925,   31,    0
  596,20040926,   22,    0
  596,20040927,    8,    0
  596,20040928,    0,    0
  596,20040929,   63,    0
  596,20040930,    1,    0
  596,20041001,   92,    0
  596,20041002,    7,    0
  596,20041003,   11,    0
  596,20041004,    0,    0
  596,20041005,   43,    0
  596,20041006,    0,    0
  596,20041007,    9,    0
  596,20041008,    0,    0
  596,20041009,    0,    0
  596,20041010,    0,    0
  596,20041011,    0,    0
  596,20041012,    0,    0
  596,20041013,    0,    0
  596,20041014,    2,    0
  596,20041015,    3,    0
  596,20041016,   53,    0
  596,20041017,   11,    0
  596,20041018,   27,    0
  596,20041019,  115,    0
  596,20041020,    3,    0
  596,20041021,  102,    0
  596,20041022,    0,    0
  596,20041023,  109,    0
  596,20041024,   43,    0
  596,20041025,    9,    0
  596,20041026,    5,    0
  596,20041027,    0,    0
  596,20041028,   24,    0
  596,20041029,    3,    0
  596,20041030,   16,    0
  596,20041031,    5,    0
  596,20041101,    1,    0
  596,20041102,    7,    0
  596,20041103,   31,    0
  596,20041104,    1,    0
  596,20041105,    8,    0
  596,20041106,    3,    0
  596,20041107,    8,    0
  596,20041108,    0,    0
  596,20041109,    1,    0
  596,20041110,   49,    0
  596,20041111,   27,    0
  596,20041112,    0,    0
  596,20041113,   47,    0
  596,20041114,   49,    0
  596,20041115,    2,    0
  596,20041116,    4,    0
  596,20041117,   25,    0
  596,20041118,   57,    0
  596,20041119,  148,    0
  596,20041120,   66,    0
  596,20041121,   58,    0
  596,20041122,   40,    0
  596,20041123,   23,    0
  596,20041124,    4,    0
  596,20041125,    0,    0
  596,20041126,    1,    0
  596,20041127,   20,    0
  596,20041128,    6,    0
  596,20041129,   30,    0
  596,20041130,    2,    0
  596,20041201,    1,    0
  596,20041202,    1,    0
  596,20041203,    1,    0
  596,20041204,    4,    0
  596,20041205,    3,    0
  596,20041206,    2,    0
  596,20041207,    1,    0
  596,20041208,    0,    0
  596,20041209,    0,    0
  596,20041210,    0,    0
  596,20041211,    2,    0
  596,20041212,    0,    0
  596,20041213,    0,    0
  596,20041214,    0,    0
  596,20041215,    0,    0
  596,20041216,    0,    0
  596,20041217,   50,    0
  596,20041218,   80,    0
  596,20041219,   21,    0
  596,20041220,    0,    0
  596,20041221,    0,    0
  596,20041222,    2,    0
  596,20041223,   35,    0
  596,20041224,   19,    0
  596,20041225,  154,    0
  596,20041226,    9,    0
  596,20041227,    0,    0
  596,20041228,   34,  998
  596,20041229,   33,  998
  596,20041230,    5,    0
  596,20041231,    0,    0
  596,20050101,   39,    0
  596,20050102,   26,    0
  596,20050103,    0,    0
  596,20050104,    0,    0
  596,20050105,   35,    0
  596,20050106,   55,    0
  596,20050107,    1,    0
  596,20050108,    1,    0
  596,20050109,    4,    0
  596,20050110,    1,    0
  596,20050111,   24,    0
  596,20050112,    6,    0
  596,20050113,    0,    0
  596,20050114,    9,    0
  596,20050115,    0,    0
  596,20050116,    0,    0
  596,20050117,    2,    0
  596,20050118,  134,    0
  596,20050119,   56,    0
  596,20050120,   12,    0
  596,20050121,   21,    0
  596,20050122,   13,    0
  596,20050123,    4,    0
  596,20050124,   56,  998
  596,20050125,    6,  998
  596,20050126,    0,  998
  596,20050127,    2,  998
  596,20050128,    6,    0
  596,20050129,    0,    0
  596,20050130,    5,    0
  596,20050131,    4,    0
  596,20050201,   55,    0
  596,20050202,    8,    0
  596,20050203,   32,    0
  596,20050204,    7,    0
  596,20050205,    0,    0
  596,20050206,    0,    0
  596,20050207,    0,    0
  596,20050208,    0,    0
  596,20050209,    1,    0
  596,20050210,   92,    0
  596,20050211,   65,    0
  596,20050212,  136,    0
  596,20050213,   76,    0
  596,20050214,   55,    0
  596,20050215,   58,    0
  596,20050216,    2,    0
  596,20050217,    0,    0
  596,20050218,    0,    0
  596,20050219,   43,    0
  596,20050220,   33,    0
  596,20050221,   18,  998
  596,20050222,    1,    0
  596,20050223,    7,  998
  596,20050224,    8,  998
  596,20050225,    3,    0
  596,20050226,    0,    0
  596,20050227,    1,  998
  596,20050228,    1,    0
  596,20050301,    3,  998
  596,20050302,   25,    2
  596,20050303,  129,   12
  596,20050304,    2,   10
  596,20050305,   33,   17
  596,20050306,    0,   14
  596,20050307,   29,    8
  596,20050308,   31,  998
  596,20050309,   23,  998
  596,20050310,    1,    0
  596,20050311,    0,    0
  596,20050312,   91,  998
  596,20050313,   84,    0
  596,20050314,   13,    0
  596,20050315,    1,    0
  596,20050316,    0,    0
  596,20050317,    7,    0
  596,20050318,    4,    0
  596,20050319,    0,    0
  596,20050320,    2,    0
  596,20050321,    0,    0
  596,20050322,    0,    0
  596,20050323,   14,    0
  596,20050324,    0,    0
  596,20050325,   75,    0
  596,20050326,   45,    0
  596,20050327,    4,    0
  596,20050328,   48,    0
  596,20050329,   45,    0
  596,20050330,    0,    0
  596,20050331,    0,    0
  596,20050401,    0,    0
  596,20050402,    0,    0
  596,20050403,    0,    0
  596,20050404,    0,    0
  596,20050405,   37,    0
  596,20050406,    0,    0
  596,20050407,   22,    0
  596,20050408,   33,    0
  596,20050409,   55,    0
  596,20050410,   89,    0
  596,20050411,    6,    0
  596,20050412,    0,    0
  596,20050413,    4,    0
  596,20050414,  144,    0
  596,20050415,    2,    0
  596,20050416,   69,    0
  596,20050417,   12,    0
  596,20050418,    2,    0
  596,20050419,   24,    0
  596,20050420,  190,    0
  596,20050421,    1,    0
  596,20050422,    0,    0
  596,20050423,    0,    0
  596,20050424,    0,    0
  596,20050425,    0,    0
  596,20050426,    0,    0
  596,20050427,  169,    0
  596,20050428,    0,    0
  596,20050429,   80,    0
  596,20050430,    0,    0
  596,20050501,    0,    0
  596,20050502,    0,    0
  596,20050503,   12,    0
  596,20050504,    4,    0
  596,20050505,   11,    0
  596,20050506,   46,    0
  596,20050507,   14,    0
  596,20050508,   53,    0
  596,20050509,   34,    0
  596,20050510,    9,    0
  596,20050511,   17,    0
  596,20050512,   10,    0
  596,20050513,    0,    0
  596,20050514,    0,    0
  596,20050515,   73,    0
  596,20050516,    0,    0
  596,20050517,   30,    0
  596,20050518,    8,    0
  596,20050519,    0,    0
  596,20050520,   43,    0
  596,20050521,    6,    0
  596,20050522,   56,    0
  596,20050523,   22,    0
  596,20050524,    1,    0
  596,20050525,    0,    0
  596,20050526,    0,    0
  596,20050527,    0,    0
  596,20050528,    0,    0
  596,20050529,    0,    0
  596,20050530,   55,    0
  596,20050531,   54,    0
  596,20050601,    3,    0
  596,20050602,    5,    0
  596,20050603,    0,    0
  596,20050604,  172,    0
  596,20050605,   27,    0
  596,20050606,    3,    0
  596,20050607,    0,    0
  596,20050608,    0,    0
  596,20050609,    0,    0
  596,20050610,    0,    0
  596,20050611,    0,    0
  596,20050612,   19,    0
  596,20050613,   82,    0
  596,20050614,    0,    0
  596,20050615,    2,    0
  596,20050616,    0,    0
  596,20050617,    1,    0
  596,20050618,    2,    0
  596,20050619,    0,    0
  596,20050620,    0,    0
  596,20050621,    0,    0
  596,20050622,    0,    0
  596,20050623,    0,    0
  596,20050624,    0,    0
  596,20050625,  131,    0
  596,20050626,    0,    0
  596,20050627,    0,    0
  596,20050628,    0,    0
  596,20050629,    0,    0
  596,20050630,  318,    0
  596,20050701,   93,    0
  596,20050702,    2,    0
  596,20050703,    8,    0
  596,20050704,    4,    0
  596,20050705,  287,    0
  596,20050706,   81,    0
  596,20050707,   80,    0
  596,20050708,   24,    0
  596,20050709,   35,    0
  596,20050710,    4,    0
  596,20050711,    0,    0
  596,20050712,    0,    0
  596,20050713,    0,    0
  596,20050714,    0,    0
  596,20050715,    0,    0
  596,20050716,    0,    0
  596,20050717,    0,    0
  596,20050718,    0,    0
  596,20050719,   28,    0
  596,20050720,    0,    0
  596,20050721,   31,    0
  596,20050722,   60,    0
  596,20050723,    3,    0
  596,20050724,    0,    0
  596,20050725,   53,    0
  596,20050726,  104,    0
  596,20050727,   29,    0
  596,20050728,  116,    0
  596,20050729,    2,    0
  596,20050730,  326,    0
  596,20050731,  168,    0
  596,20050801,   35,    0
  596,20050802,    0,    0
  596,20050803,    0,    0
  596,20050804,   15,    0
  596,20050805,   19,    0
  596,20050806,   43,    0
  596,20050807,   96,    0
  596,20050808,   44,    0
  596,20050809,    1,    0
  596,20050810,   23,    0
  596,20050811,    1,    0
  596,20050812,  103,    0
  596,20050813,  141,    0
  596,20050814,   82,    0
  596,20050815,   47,    0
  596,20050816,    1,    0
  596,20050817,    1,    0
  596,20050818,    0,    0
  596,20050819,    0,    0
  596,20050820,    3,    0
  596,20050821,    1,    0
  596,20050822,    0,    0
  596,20050823,    3,    0
  596,20050824,    3,    0
  596,20050825,   99,    0
  596,20050826,   55,    0
  596,20050827,   19,    0
  596,20050828,    0,    0
  596,20050829,    0,    0
  596,20050830,    0,    0
  596,20050831,    0,    0
  596,20050901,    0,    0
  596,20050902,    3,    0
  596,20050903,    0,    0
  596,20050904,    0,    0
  596,20050905,    0,    0
  596,20050906,    0,    0
  596,20050907,    0,    0
  596,20050908,    0,    0
  596,20050909,    0,    0
  596,20050910,  327,    0
  596,20050911,    8,    0
  596,20050912,    0,    0
  596,20050913,    0,    0
  596,20050914,    0,    0
  596,20050915,   14,    0
  596,20050916,  282,    0
  596,20050917,   34,    0
  596,20050918,   10,    0
  596,20050919,    0,    0
  596,20050920,    0,    0
  596,20050921,    0,    0
  596,20050922,    0,    0
  596,20050923,    0,    0
  596,20050924,    0,    0
  596,20050925,    0,    0
  596,20050926,    3,    0
  596,20050927,    0,    0
  596,20050928,   29,    0
  596,20050929,   70,    0
  596,20050930,    3,    0
  596,20051001,   41,    0
  596,20051002,   32,    0
  596,20051003,    1,    0
  596,20051004,    0,    0
  596,20051005,    0,    0
  596,20051006,    0,    0
  596,20051007,    1,    0
  596,20051008,    2,    0
  596,20051009,    2,    0
  596,20051010,    0,    0
  596,20051011,    0,    0
  596,20051012,    0,    0
  596,20051013,    0,    0
  596,20051014,    0,    0
  596,20051015,    0,    0
  596,20051016,    0,    0
  596,20051017,    0,    0
  596,20051018,    0,    0
  596,20051019,    0,    0
  596,20051020,   62,    0
  596,20051021,    1,    0
  596,20051022,   67,    0
  596,20051023,    9,    0
  596,20051024,   89,    0
  596,20051025,  179,    0
  596,20051026,   63,    0
  596,20051027,    1,    0
  596,20051028,    0,    0
  596,20051029,    0,    0
  596,20051030,    0,    0
  596,20051031,    0,    0
  596,20051101,    0,    0
  596,20051102,   10,    0
  596,20051103,   33,    0
  596,20051104,    1,    0
  596,20051105,   15,    0
  596,20051106,    1,    0
  596,20051107,   11,    0
  596,20051108,   13,    0
  596,20051109,    0,    0
  596,20051110,    1,    0
  596,20051111,   23,    0
  596,20051112,   27,    0
  596,20051113,    0,    0
  596,20051114,    0,    0
  596,20051115,   10,    0
  596,20051116,  104,    0
  596,20051117,   86,    0
  596,20051118,   36,    0
  596,20051119,    1,    0
  596,20051120,    5,    0
  596,20051121,    1,    0
  596,20051122,    1,    0
  596,20051123,   23,    0
  596,20051124,    5,    0
  596,20051125,  523,    0
  596,20051126,  424,    0
  596,20051127,   33,  998
  596,20051128,    1,    0
  596,20051129,    2,    0
  596,20051130,   11,    0
  596,20051201,    2,    0
  596,20051202,    0,    0
  596,20051203,    3,    0
  596,20051204,   17,    0
  596,20051205,   88,    0
  596,20051206,   56,    0
  596,20051207,   23,    0
  596,20051208,   20,    0
  596,20051209,    1,    0
  596,20051210,    1,    0
  596,20051211,    0,    0
  596,20051212,    4,    0
  596,20051213,    0,    0
  596,20051214,   13,    0
  596,20051215,    5,    0
  596,20051216,  121,    0
  596,20051217,   10,    0
  596,20051218,   46,    0
  596,20051219,   18,    0
  596,20051220,    4,    0
  596,20051221,    4,    0
  596,20051222,   26,    0
  596,20051223,   20,    0
  596,20051224,    1,    0
  596,20051225,    0,    0
  596,20051226,    2,    0
  596,20051227,   23,  998
  596,20051228,    0,  998
  596,20051229,    0,  998
  596,20051230,   10,  998
  596,20051231,   41,  998
  596,20060101,   39,  998
  596,20060102,    1,    0
  596,20060103,    0,    0
  596,20060104,    0,    0
  596,20060105,    0,    0
  596,20060106,    0,    0
  596,20060107,    0,    0
  596,20060108,    0,    0
  596,20060109,    0,    0
  596,20060110,    1,    0
  596,20060111,    6,    0
  596,20060112,   30,    0
  596,20060113,    2,    0
  596,20060114,    0,    0
  596,20060115,    0,    0
  596,20060116,    0,    0
  596,20060117,   23,    0
  596,20060118,   47,    0
  596,20060119,    1,    0
  596,20060120,   17,    0
  596,20060121,   29,    0
  596,20060122,    4,    0
  596,20060123,    0,    0
  596,20060124,    0,    0
  596,20060125,    1,    0
  596,20060126,    5,    0
  596,20060127,    1,    0
  596,20060128,    1,    0
  596,20060129,    0,    0
  596,20060130,    0,    0
  596,20060131,    0,    0
  596,20060201,    1,    0
  596,20060202,    1,    0
  596,20060203,    1,    0
  596,20060204,    1,    0
  596,20060205,    5,    0
  596,20060206,   13,    0
  596,20060207,    1,    0
  596,20060208,  124,    0
  596,20060209,   59,    0
  596,20060210,   12,    0
  596,20060211,    1,    0
  596,20060212,    1,    0
  596,20060213,   42,    0
  596,20060214,    4,    0
  596,20060215,   80,    0
  596,20060216,   80,    0
  596,20060217,   29,    0
  596,20060218,   54,    0
  596,20060219,    2,    0
  596,20060220,    1,    0
  596,20060221,    2,    0
  596,20060222,    2,    0
  596,20060223,    0,    0
  596,20060224,    0,    0
  596,20060225,    0,    0
  596,20060226,    0,    0
  596,20060227,    5,  998
  596,20060228,  108,  998
  596,20060301,   59,    2
  596,20060302,   92,    8
  596,20060303,   29,    7
  596,20060304,    3,  998
  596,20060305,   39,    3
  596,20060306,   32,  998
  596,20060307,   34,  998
  596,20060308,    2,  998
  596,20060309,  174,  998
  596,20060310,   49,    0
  596,20060311,   24,    0
  596,20060312,    2,    0
  596,20060313,    0,    0
  596,20060314,    0,    0
  596,20060315,    0,    0
  596,20060316,    0,    0
  596,20060317,    0,    0
  596,20060318,    0,    0
  596,20060319,    0,    0
  596,20060320,    0,    0
  596,20060321,    0,    0
  596,20060322,    0,    0
  596,20060323,    0,    0
  596,20060324,    0,    0
  596,20060325,   27,    0
  596,20060326,   97,    0
  596,20060327,  112,    0
  596,20060328,   23,    0
  596,20060329,   43,    0
  596,20060330,  105,    0
  596,20060331,    6,    0
  596,20060401,    7,    0
  596,20060402,   44,    0
  596,20060403,   63,    0
  596,20060404,   14,    0
  596,20060405,   26,    0
  596,20060406,    1,    0
  596,20060407,   13,    0
  596,20060408,    2,    0
  596,20060409,   30,    0
  596,20060410,    0,    0
  596,20060411,    0,    0
  596,20060412,   83,    0
  596,20060413,   14,    0
  596,20060414,   48,    0
  596,20060415,    0,    0
  596,20060416,  118,    0
  596,20060417,   14,    0
  596,20060418,   28,    0
  596,20060419,    1,    0
  596,20060420,    0,    0
  596,20060421,    0,    0
  596,20060422,    1,    0
  596,20060423,    0,    0
  596,20060424,   11,    0
  596,20060425,    0,    0
  596,20060426,    1,    0
  596,20060427,    0,    0
  596,20060428,    0,    0
  596,20060429,    5,    0
  596,20060430,    1,    0
  596,20060501,    0,    0
  596,20060502,   82,    0
  596,20060503,    0,    0
  596,20060504,    0,    0
  596,20060505,    0,    0
  596,20060506,    0,    0
  596,20060507,    0,    0
  596,20060508,    0,    0
  596,20060509,    0,    0
  596,20060510,    0,    0
  596,20060511,    0,    0
  596,20060512,    0,    0
  596,20060513,    0,    0
  596,20060514,    1,    0
  596,20060515,    0,    0
  596,20060516,    1,    0
  596,20060517,    0,    0
  596,20060518,   54,    0
  596,20060519,  127,    0
  596,20060520,   56,    0
  596,20060521,   57,    0
  596,20060522,   77,    0
  596,20060523,   51,    0
  596,20060524,    1,    0
  596,20060525,  146,    0
  596,20060526,    7,    0
  596,20060527,   91,    0
  596,20060528,   31,    0
  596,20060529,    0,    0
  596,20060530,  102,    0
  596,20060531,   11,    0
  596,20060601,    1,    0
  596,20060602,    3,    0
  596,20060603,    0,    0
  596,20060604,    0,    0
  596,20060605,    1,    0
  596,20060606,    0,    0
  596,20060607,    0,    0
  596,20060608,    0,    0
  596,20060609,    0,    0
  596,20060610,    0,    0
  596,20060611,    0,    0
  596,20060612,    0,    0
  596,20060613,    0,    0
  596,20060614,    3,    0
  596,20060615,   45,    0
  596,20060616,    4,    0
  596,20060617,    0,    0
  596,20060618,    0,    0
  596,20060619,    0,    0
  596,20060620,    1,    0
  596,20060621,   14,    0
  596,20060622,   12,    0
  596,20060623,    2,    0
  596,20060624,    0,    0
  596,20060625,    0,    0
  596,20060626,   97,    0
  596,20060627,    2,    0
  596,20060628,    0,    0
  596,20060629,    0,    0
  596,20060630,    0,    0
  596,20060701,    0,    0
  596,20060702,    0,    0
  596,20060703,    0,    0
  596,20060704,    0,    0
  596,20060705,    0,    0
  596,20060706,  137,    0
  596,20060707,    1,    0
  596,20060708,    0,    0
  596,20060709,    0,    0
  596,20060710,    0,    0
  596,20060711,   72,    0
  596,20060712,    0,    0
  596,20060713,    0,    0
  596,20060714,    0,    0
  596,20060715,    0,    0
  596,20060716,    0,    0
  596,20060717,    0,    0
  596,20060718,    0,    0
  596,20060719,    0,    0
  596,20060720,    0,    0
  596,20060721,    0,    0
  596,20060722,    0,    0
  596,20060723,   34,    0
  596,20060724,    0,    0
  596,20060725,    0,    0
  596,20060726,    0,    0
  596,20060727,    0,    0
  596,20060728,   22,    0
  596,20060729,    0,    0
  596,20060730,    0,    0
  596,20060731,  118,    0
  596,20060801,    4,    0
  596,20060802,  118,    0
  596,20060803,  154,    0
  596,20060804,  242,    0
  596,20060805,    7,    0
  596,20060806,    0,    0
  596,20060807,    0,    0
  596,20060808,    1,    0
  596,20060809,   10,    0
  596,20060810,    2,    0
  596,20060811,  245,    0
  596,20060812,  475,    0
  596,20060813,  172,    0
  596,20060814,   77,    0
  596,20060815,   34,    0
  596,20060816,   31,    0
  596,20060817,   18,    0
  596,20060818,  130,    0
  596,20060819,    0,    0
  596,20060820,   18,    0
  596,20060821,  104,    0
  596,20060822,  342,    0
  596,20060823,    3,    0
  596,20060824,    0,    0
  596,20060825,   16,    0
  596,20060826,    1,    0
  596,20060827,    9,    0
  596,20060828,  115,    0
  596,20060829,  199,    0
  596,20060830,  104,    0
  596,20060831,   10,    0
  596,20060901,    1,    0
  596,20060902,    1,    0
  596,20060903,   44,    0
  596,20060904,   27,    0
  596,20060905,    0,    0
  596,20060906,    1,    0
  596,20060907,    5,    0
  596,20060908,    0,    0
  596,20060909,    0,    0
  596,20060910,    0,    0
  596,20060911,    0,    0
  596,20060912,    0,    0
  596,20060913,    0,    0
  596,20060914,    0,    0
  596,20060915,    0,    0
  596,20060916,    0,    0
  596,20060917,    0,    0
  596,20060918,    0,    0
  596,20060919,    6,    0
  596,20060920,   16,    0
  596,20060921,    0,    0
  596,20060922,    0,    0
  596,20060923,    2,    0
  596,20060924,    0,    0
  596,20060925,    0,    0
  596,20060926,    2,    0
  596,20060927,    0,    0
  596,20060928,    0,    0
  596,20060929,    0,    0
  596,20060930,    0,    0
  596,20061001,    2,    0
  596,20061002,  138,    0
  596,20061003,   63,    0
  596,20061004,  100,    0
  596,20061005,    9,    0
  596,20061006,  103,    0
  596,20061007,  117,    0
  596,20061008,    1,    0
  596,20061009,    0,    0
  596,20061010,    1,    0
  596,20061011,    0,    0
  596,20061012,    0,    0
  596,20061013,    1,    0
  596,20061014,    0,    0
  596,20061015,    0,    0
  596,20061016,    0,    0
  596,20061017,    0,    0
  596,20061018,    0,    0
  596,20061019,   20,    0
  596,20061020,    1,    0
  596,20061021,    0,    0
  596,20061022,   16,    0
  596,20061023,  108,    0
  596,20061024,  195,    0
  596,20061025,   45,    0
  596,20061026,   12,    0
  596,20061027,    0,    0
  596,20061028,    0,    0
  596,20061029,   15,    0
  596,20061030,    0,    0
  596,20061031,    0,    0
  596,20061101,   32,    0
  596,20061102,    9,    0
  596,20061103,   38,    0
  596,20061104,   14,    0
  596,20061105,    0,    0
  596,20061106,    0,    0
  596,20061107,    0,    0
  596,20061108,    0,    0
  596,20061109,  109,    0
  596,20061110,    3,    0
  596,20061111,   82,    0
  596,20061112,   37,    0
  596,20061113,   51,    0
  596,20061114,   17,    0
  596,20061115,   77,    0
  596,20061116,    4,    0
  596,20061117,   71,    0
  596,20061118,   17,    0
  596,20061119,    0,    0
  596,20061120,   12,    0
  596,20061121,  113,    0
  596,20061122,  117,    0
  596,20061123,  115,    0
  596,20061124,   35,    0
  596,20061125,   50,    0
  596,20061126,    0,    0
  596,20061127,    0,    0
  596,20061128,    0,    0
  596,20061129,    1,    0
  596,20061130,    0,    0
  596,20061201,    0,    0
  596,20061202,   25,    0
  596,20061203,   28,    0
  596,20061204,   62,    0
  596,20061205,   51,    0
  596,20061206,   36,    0
  596,20061207,   47,    0
  596,20061208,  143,    0
  596,20061209,  152,    0
  596,20061210,   32,    0
  596,20061211,   17,    0
  596,20061212,  108,    0
  596,20061213,   29,    0
  596,20061214,    1,    0
  596,20061215,    0,    0
  596,20061216,   10,    0
  596,20061217,   71,    0
  596,20061218,    5,    0
  596,20061219,    4,    0
  596,20061220,    1,    0
  596,20061221,    2,    0
  596,20061222,    0,    0
  596,20061223,    0,    0
  596,20061224,    0,    0
  596,20061225,    0,    0
  596,20061226,    1,    0
  596,20061227,    1,    0
  596,20061228,    4,    0
  596,20061229,    2,    0
  596,20061230,   13,    0
  596,20061231,   63,    0
  596,20070101,   61,    0
  596,20070102,   61,    0
  596,20070103,   77,    0
  596,20070104,   30,    0
  596,20070105,   17,    0
  596,20070106,   54,    0
  596,20070107,  100,    0
  596,20070108,   81,    0
  596,20070109,   36,    0
  596,20070110,    0,    0
  596,20070111,   62,    0
  596,20070112,   95,    0
  596,20070113,    0,    0
  596,20070114,   14,    0
