# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# EV24     = Potential evapotranspiration (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   RH, EV24
# 
  350,19860404,   -1,     
  350,19860405,   -1,     
  350,19860406,    6,     
  350,19860407,   15,     
  350,19860408,   -1,     
  350,19860409,   -1,     
  350,19860410,    0,     
  350,19860411,   -1,     
  350,19860412,    0,     
  350,19860413,    0,     
  350,19860414,   36,     
  350,19860415,   72,     
  350,19860416,   30,     
  350,19860417,   11,     
  350,19860418,    7,     
  350,19860419,    2,     
  350,19860420,   55,     
  350,19860421,   84,     
  350,19860422,    8,     
  350,19860423,    0,     
  350,19860424,   -1,     
  350,19860425,    0,     
  350,19860426,   -1,     
  350,19860427,   51,     
  350,19860428,    0,     
  350,19860429,    0,     
  350,19860430,    0,     
  350,19860501,    0,     
  350,19860502,    0,     
  350,19860503,   32,     
  350,19860504,    6,     
  350,19860505,   45,     
  350,19860506,  110,     
  350,19860507,    9,     
  350,19860508,   27,     
  350,19860509,   24,     
  350,19860510,   36,     
  350,19860511,    0,     
  350,19860512,    0,     
  350,19860513,   26,     
  350,19860514,    1,     
  350,19860515,   26,     
  350,19860516,    0,     
  350,19860517,   -1,     
  350,19860518,   -1,     
  350,19860519,    0,     
  350,19860520,   36,     
  350,19860521,    6,     
  350,19860522,    0,     
  350,19860523,    6,     
  350,19860524,   16,     
  350,19860525,    0,     
  350,19860526,    0,     
  350,19860527,    0,     
  350,19860528,    1,     
  350,19860529,    1,     
  350,19860530,   10,     
  350,19860531,    0,     
  350,19860601,    4,     
  350,19860602,   -1,     
  350,19860603,  137,     
  350,19860604,   10,     
  350,19860605,   12,     
  350,19860606,  133,     
  350,19860607,  102,     
  350,19860608,    5,     
  350,19860609,    0,     
  350,19860610,   67,     
  350,19860611,   17,     
  350,19860612,    0,     
  350,19860613,    0,     
  350,19860614,    0,     
  350,19860615,    0,     
  350,19860616,   12,     
  350,19860617,    0,     
  350,19860618,    0,     
  350,19860619,    0,     
  350,19860620,    0,     
  350,19860621,    0,     
  350,19860622,    0,     
  350,19860623,   53,     
  350,19860624,    0,     
  350,19860625,    0,     
  350,19860626,    0,     
  350,19860627,    0,     
  350,19860628,    0,     
  350,19860629,    0,     
  350,19860630,    0,     
  350,19860701,    0,     
  350,19860702,    0,     
  350,19860703,    0,     
  350,19860704,    0,     
  350,19860705,   86,     
  350,19860706,    2,     
  350,19860707,   38,     
  350,19860708,    0,     
  350,19860709,   25,     
  350,19860710,    2,     
  350,19860711,    3,     
  350,19860712,    0,     
  350,19860713,   -1,     
  350,19860714,    0,     
  350,19860715,    0,     
  350,19860716,    0,     
  350,19860717,   -1,     
  350,19860718,    0,     
  350,19860719,    0,     
  350,19860720,    1,     
  350,19860721,   -1,     
  350,19860722,   10,     
  350,19860723,    5,     
  350,19860724,   38,     
  350,19860725,   35,     
  350,19860726,   13,     
  350,19860727,    0,     
  350,19860728,    0,     
  350,19860729,   -1,     
  350,19860730,    0,     
  350,19860731,    0,     
  350,19860801,    0,     
  350,19860802,    0,     
  350,19860803,   19,     
  350,19860804,   45,     
  350,19860805,    0,     
  350,19860806,    0,     
  350,19860807,   -1,     
  350,19860808,    0,     
  350,19860809,    0,     
  350,19860810,    0,     
  350,19860811,   75,     
  350,19860812,    0,     
  350,19860813,    0,     
  350,19860814,    0,     
  350,19860815,   -1,     
  350,19860816,    0,     
  350,19860817,   -1,     
  350,19860818,   -1,     
  350,19860819,   45,     
  350,19860820,    1,     
  350,19860821,   -1,     
  350,19860822,   63,     
  350,19860823,   62,     
  350,19860824,    0,     
  350,19860825,   13,     
  350,19860826,  108,     
  350,19860827,   21,     
  350,19860828,   34,     
  350,19860829,   60,     
  350,19860830,  123,     
  350,19860831,   18,     
  350,19860901,    4,     
  350,19860902,    1,     
  350,19860903,  103,     
  350,19860904,   -1,     
  350,19860905,    0,     
  350,19860906,    2,     
  350,19860907,    7,     
  350,19860908,   -1,     
  350,19860909,    0,     
  350,19860910,    0,     
  350,19860911,    0,     
  350,19860912,    0,     
  350,19860913,   53,     
  350,19860914,   79,     
  350,19860915,  128,     
  350,19860916,    0,     
  350,19860917,    0,     
  350,19860918,    2,     
  350,19860919,    0,     
  350,19860920,    0,     
  350,19860921,    0,     
  350,19860922,    0,     
  350,19860923,    0,     
  350,19860924,    0,     
  350,19860925,    0,     
  350,19860926,    0,     
  350,19860927,    0,     
  350,19860928,    0,     
  350,19860929,    0,     
  350,19860930,    0,     
  350,19861001,    0,     
  350,19861002,    0,     
  350,19861003,    0,     
  350,19861004,    0,     
  350,19861005,    0,     
  350,19861006,   -1,     
  350,19861007,    2,     
  350,19861008,    1,     
  350,19861009,    0,     
  350,19861010,    0,     
  350,19861011,    3,     
  350,19861012,    0,     
  350,19861013,    0,     
  350,19861014,    0,     
  350,19861015,    0,     
  350,19861016,   -1,     
  350,19861017,    0,     
  350,19861018,    4,     
  350,19861019,   69,     
  350,19861020,  151,     
  350,19861021,  165,     
  350,19861022,  270,     
  350,19861023,   26,     
  350,19861024,    0,     
  350,19861025,   89,     
  350,19861026,    1,     
  350,19861027,   34,     
  350,19861028,   41,     
  350,19861029,   60,     
  350,19861030,    6,     
  350,19861031,    1,     
  350,19861101,   48,     
  350,19861102,   -1,     
  350,19861103,    3,     
  350,19861104,    0,     
  350,19861105,   22,     
  350,19861106,    0,     
  350,19861107,    0,     
  350,19861108,   16,     
  350,19861109,    0,     
  350,19861110,    2,     
  350,19861111,   23,     
  350,19861112,    0,     
  350,19861113,    0,     
  350,19861114,   11,     
  350,19861115,    3,     
  350,19861116,    0,     
  350,19861117,    3,     
  350,19861118,   37,     
  350,19861119,  206,     
  350,19861120,   32,     
  350,19861121,   44,     
  350,19861122,   11,     
  350,19861123,   38,     
  350,19861124,   36,     
  350,19861125,   -1,     
  350,19861126,    4,     
  350,19861127,    0,     
  350,19861128,    0,     
  350,19861129,    0,     
  350,19861130,    0,     
  350,19861201,    9,     
  350,19861202,    1,     
  350,19861203,   -1,     
  350,19861204,    0,     
  350,19861205,    5,     
  350,19861206,   62,     
  350,19861207,    1,     
  350,19861208,    0,     
  350,19861209,   -1,     
  350,19861210,    1,     
  350,19861211,   -1,     
  350,19861212,   16,     
  350,19861213,   23,     
  350,19861214,   41,     
  350,19861215,   82,     
  350,19861216,   54,     
  350,19861217,   48,     
  350,19861218,   67,     
  350,19861219,   33,     
  350,19861220,   81,     
  350,19861221,   25,     
  350,19861222,    1,     
  350,19861223,    2,     
  350,19861224,   -1,     
  350,19861225,  105,     
  350,19861226,   18,     
  350,19861227,   11,     
  350,19861228,   22,     
  350,19861229,   20,     
  350,19861230,  393,     
  350,19861231,   46,     
  350,19870101,  135,     
  350,19870102,    6,     
  350,19870103,    3,     
  350,19870104,  113,     
  350,19870105,   44,     
  350,19870106,   29,     
  350,19870107,   13,     
  350,19870108,   -1,     
  350,19870109,    0,     
  350,19870110,   -1,     
  350,19870111,   -1,     
  350,19870112,   -1,     
  350,19870113,   -1,     
  350,19870114,    0,     
  350,19870115,   -1,     
  350,19870116,   -1,     
  350,19870117,   -1,     
  350,19870118,   -1,     
  350,19870119,   -1,     
  350,19870120,   -1,     
  350,19870121,   -1,     
  350,19870122,    7,     
  350,19870123,    8,     
  350,19870124,   -1,     
  350,19870125,    1,     
  350,19870126,    6,     
  350,19870127,   -1,     
  350,19870128,   11,     
  350,19870129,    0,     
  350,19870130,    0,     
  350,19870131,    0,     
  350,19870201,    0,     
  350,19870202,    0,     
  350,19870203,   -1,     
  350,19870204,   -1,     
  350,19870205,    0,     
  350,19870206,   17,     
  350,19870207,    0,     
  350,19870208,   48,     
  350,19870209,   11,     
  350,19870210,    3,     
  350,19870211,   34,     
  350,19870212,   20,     
  350,19870213,   -1,     
  350,19870214,    0,     
  350,19870215,   96,     
  350,19870216,    7,     
  350,19870217,    0,     
  350,19870218,   15,     
  350,19870219,    2,     
  350,19870220,    0,     
  350,19870221,    0,     
  350,19870222,    6,     
  350,19870223,    3,     
  350,19870224,    0,     
  350,19870225,    0,     
  350,19870226,   22,     
  350,19870227,   86,     
  350,19870228,   -1,     
  350,19870301,   83,     
  350,19870302,  188,     
  350,19870303,   -1,     
  350,19870304,    0,     
  350,19870305,    0,     
  350,19870306,    0,     
  350,19870307,    0,     
  350,19870308,    0,     
  350,19870309,    0,     
  350,19870310,    0,     
  350,19870311,    0,     
  350,19870312,    0,     
  350,19870313,    0,     
  350,19870314,    0,     
  350,19870315,    5,     
  350,19870316,    6,     
  350,19870317,   81,     
  350,19870318,   79,     
  350,19870319,    0,     
  350,19870320,    2,     
  350,19870321,   63,     
  350,19870322,    3,     
  350,19870323,  166,     
  350,19870324,   20,     
  350,19870325,   86,     
  350,19870326,    0,     
  350,19870327,   34,     
  350,19870328,   64,     
  350,19870329,    1,     
  350,19870330,   -1,     
  350,19870331,    0,     
  350,19870401,    0,     
  350,19870402,    0,     
  350,19870403,   -1,   12
  350,19870404,   -1,   10
  350,19870405,    0,   28
  350,19870406,   12,   20
  350,19870407,    3,   12
  350,19870408,   19,   17
  350,19870409,    2,   13
  350,19870410,   17,   19
  350,19870411,   77,   20
  350,19870412,   33,    8
  350,19870413,   -1,   18
  350,19870414,    1,    6
  350,19870415,    0,   26
  350,19870416,    0,   13
  350,19870417,    0,   22
  350,19870418,    0,   31
  350,19870419,   88,   11
  350,19870420,    3,   13
  350,19870421,    0,   18
  350,19870422,    0,   33
  350,19870423,    0,   36
  350,19870424,    0,   37
  350,19870425,    0,   31
  350,19870426,   -1,   19
  350,19870427,    0,   35
  350,19870428,    0,   40
  350,19870429,    0,   31
  350,19870430,   14,   26
  350,19870501,    1,    9
  350,19870502,    4,   28
  350,19870503,   79,    7
  350,19870504,   -1,   12
  350,19870505,   -1,   28
  350,19870506,    0,   21
  350,19870507,    0,   30
  350,19870508,    0,   35
  350,19870509,    0,   42
  350,19870510,    0,   27
  350,19870511,   10,   16
  350,19870512,  112,   13
  350,19870513,   13,   26
  350,19870514,   51,   10
  350,19870515,   16,   11
  350,19870516,    5,   25
  350,19870517,   -1,   23
  350,19870518,   18,   13
  350,19870519,    0,   31
  350,19870520,    2,   23
  350,19870521,   79,   20
  350,19870522,    4,   20
  350,19870523,   78,   13
  350,19870524,    0,   41
  350,19870525,    0,   40
  350,19870526,    0,   44
  350,19870527,   -1,   26
  350,19870528,    1,   15
  350,19870529,  155,   25
  350,19870530,   -1,   18
  350,19870531,    6,   16
  350,19870601,   11,   38
  350,19870602,   75,   13
  350,19870603,   11,   15
  350,19870604,   18,   20
  350,19870605,    2,   16
  350,19870606,   10,   25
  350,19870607,   51,   22
  350,19870608,  235,   11
  350,19870609,    9,   24
  350,19870610,    3,   32
  350,19870611,   10,   33
  350,19870612,    0,   28
  350,19870613,   32,    9
  350,19870614,   -1,   27
  350,19870615,   -1,   21
  350,19870616,    0,   26
  350,19870617,  101,   14
  350,19870618,   -1,   29
  350,19870619,   40,   13
  350,19870620,    1,   26
  350,19870621,   84,   19
  350,19870622,  133,   15
  350,19870623,    3,   32
  350,19870624,   18,   16
  350,19870625,   26,   26
  350,19870626,    7,   22
  350,19870627,    5,   19
  350,19870628,    0,   16
  350,19870629,    0,   37
  350,19870630,    0,   35
  350,19870701,    0,   47
  350,19870702,    0,   40
  350,19870703,    0,   42
  350,19870704,    0,   48
  350,19870705,    0,   51
  350,19870706,    0,   52
  350,19870707,    0,   44
  350,19870708,    0,   29
  350,19870709,    0,   39
  350,19870710,    0,   20
  350,19870711,    0,   39
  350,19870712,    0,   47
  350,19870713,    0,   31
  350,19870714,    0,   45
  350,19870715,   33,   24
  350,19870716,   86,   32
  350,19870717,  113,   16
  350,19870718,   20,   35
  350,19870719,   -1,   31
  350,19870720,   86,   21
  350,19870721,    7,   21
  350,19870722,    6,   20
  350,19870723,  233,   12
  350,19870724,   33,   14
  350,19870725,   24,   32
  350,19870726,  109,   22
  350,19870727,  132,   15
  350,19870728,    2,   11
  350,19870729,  400,    8
  350,19870730,   32,   21
  350,19870731,   57,   15
  350,19870801,   32,   19
  350,19870802,    2,   14
  350,19870803,   10,   21
  350,19870804,    5,   29
  350,19870805,   11,   27
  350,19870806,   13,   31
  350,19870807,   -1,   22
  350,19870808,   -1,   11
  350,19870809,   97,    9
  350,19870810,    7,   26
  350,19870811,   -1,   34
  350,19870812,   -1,   17
  350,19870813,    0,   22
  350,19870814,   -1,   30
